Id,Sentiment
28302,Negative
28303,Negative
28304,Extremely Positive
28305,Positive
28306,Extremely Positive
28307,Positive
28308,Positive
28309,Neutral
28310,Positive
28311,Positive
28312,Extremely Negative
28313,Extremely Positive
28314,Negative
28315,Negative
28316,Extremely Negative
28317,Extremely Negative
28318,Extremely Positive
28319,Extremely Negative
28320,Extremely Positive
28321,Extremely Positive
28322,Negative
28323,Positive
28324,Positive
28325,Extremely Negative
28326,Positive
28327,Positive
28328,Neutral
28329,Negative
28330,Neutral
28331,Positive
28332,Extremely Positive
28333,Positive
28334,Positive
28335,Extremely Negative
28336,Negative
28337,Extremely Negative
28338,Negative
28339,Positive
28340,Positive
28341,Extremely Positive
28342,Neutral
28343,Positive
28344,Positive
28345,Negative
28346,Neutral
28347,Negative
28348,Positive
28349,Negative
28350,Negative
28351,Negative
28352,Neutral
28353,Extremely Positive
28354,Negative
28355,Positive
28356,Negative
28357,Positive
28358,Extremely Positive
28359,Extremely Negative
28360,Negative
28361,Positive
28362,Extremely Positive
28363,Neutral
28364,Extremely Positive
28365,Negative
28366,Positive
28367,Neutral
28368,Extremely Negative
28369,Positive
28370,Positive
28371,Negative
28372,Neutral
28373,Negative
28374,Negative
28375,Positive
28376,Negative
28377,Positive
28378,Neutral
28379,Extremely Positive
28380,Negative
28381,Neutral
28382,Neutral
28383,Negative
28384,Extremely Positive
28385,Neutral
28386,Positive
28387,Extremely Positive
28388,Positive
28389,Neutral
28390,Positive
28391,Positive
28392,Extremely Positive
28393,Extremely Negative
28394,Extremely Negative
28395,Positive
28396,Neutral
28397,Negative
28398,Positive
28399,Negative
28400,Positive
28401,Neutral
28402,Extremely Negative
28403,Positive
28404,Neutral
28405,Neutral
28406,Extremely Positive
28407,Neutral
28408,Negative
28409,Extremely Positive
28410,Negative
28411,Extremely Positive
28412,Extremely Positive
28413,Positive
28414,Neutral
28415,Extremely Negative
28416,Extremely Positive
28417,Positive
28418,Negative
28419,Negative
28420,Extremely Positive
28421,Extremely Negative
28422,Negative
28423,Positive
28424,Positive
28425,Extremely Positive
28426,Negative
28427,Negative
28428,Positive
28429,Positive
28430,Negative
28431,Neutral
28432,Negative
28433,Positive
28434,Extremely Negative
28435,Extremely Positive
28436,Extremely Positive
28437,Neutral
28438,Positive
28439,Negative
28440,Positive
28441,Extremely Positive
28442,Negative
28443,Negative
28444,Negative
28445,Positive
28446,Extremely Positive
28447,Negative
28448,Extremely Positive
28449,Negative
28450,Neutral
28451,Neutral
28452,Extremely Positive
28453,Positive
28454,Positive
28455,Positive
28456,Extremely Negative
28457,Neutral
28458,Positive
28459,Positive
28460,Extremely Negative
28461,Negative
28462,Positive
28463,Neutral
28464,Negative
28465,Negative
28466,Positive
28467,Neutral
28468,Positive
28469,Extremely Negative
28470,Positive
28471,Negative
28472,Positive
28473,Neutral
28474,Positive
28475,Negative
28476,Positive
28477,Extremely Positive
28478,Extremely Negative
28479,Extremely Negative
28480,Positive
28481,Positive
28482,Negative
28483,Extremely Positive
28484,Extremely Positive
28485,Positive
28486,Positive
28487,Extremely Positive
28488,Negative
28489,Negative
28490,Positive
28491,Neutral
28492,Negative
28493,Positive
28494,Neutral
28495,Extremely Negative
28496,Neutral
28497,Negative
28498,Extremely Positive
28499,Extremely Negative
28500,Extremely Positive
28501,Neutral
28502,Negative
28503,Positive
28504,Extremely Negative
28505,Extremely Negative
28506,Negative
28507,Negative
28508,Negative
28509,Negative
28510,Neutral
28511,Positive
28512,Neutral
28513,Extremely Negative
28514,Positive
28515,Negative
28516,Positive
28517,Positive
28518,Negative
28519,Neutral
28520,Positive
28521,Positive
28522,Positive
28523,Extremely Positive
28524,Extremely Negative
28525,Negative
28526,Neutral
28527,Negative
28528,Extremely Negative
28529,Positive
28530,Negative
28531,Extremely Positive
28532,Neutral
28533,Negative
28534,Extremely Positive
28535,Positive
28536,Neutral
28537,Neutral
28538,Extremely Positive
28539,Extremely Negative
28540,Extremely Positive
28541,Positive
28542,Positive
28543,Negative
28544,Neutral
28545,Extremely Positive
28546,Neutral
28547,Neutral
28548,Extremely Negative
28549,Neutral
28550,Extremely Negative
28551,Neutral
28552,Negative
28553,Neutral
28554,Extremely Positive
28555,Neutral
28556,Neutral
28557,Extremely Positive
28558,Positive
28559,Neutral
28560,Positive
28561,Positive
28562,Extremely Positive
28563,Extremely Negative
28564,Neutral
28565,Extremely Negative
28566,Negative
28567,Neutral
28568,Negative
28569,Extremely Negative
28570,Neutral
28571,Extremely Negative
28572,Extremely Negative
28573,Extremely Negative
28574,Extremely Negative
28575,Positive
28576,Extremely Positive
28577,Neutral
28578,Negative
28579,Positive
28580,Neutral
28581,Positive
28582,Positive
28583,Neutral
28584,Extremely Positive
28585,Negative
28586,Extremely Positive
28587,Extremely Positive
28588,Neutral
28589,Extremely Negative
28590,Negative
28591,Neutral
28592,Neutral
28593,Negative
28594,Extremely Positive
28595,Positive
28596,Neutral
28597,Neutral
28598,Negative
28599,Positive
28600,Positive
28601,Extremely Positive
28602,Positive
28603,Positive
28604,Positive
28605,Extremely Negative
28606,Negative
28607,Neutral
28608,Extremely Negative
28609,Extremely Positive
28610,Neutral
28611,Positive
28612,Negative
28613,Neutral
28614,Positive
28615,Positive
28616,Positive
28617,Extremely Positive
28618,Negative
28619,Negative
28620,Neutral
28621,Positive
28622,Negative
28623,Positive
28624,Extremely Negative
28625,Extremely Negative
28626,Positive
28627,Positive
28628,Positive
28629,Neutral
28630,Positive
28631,Positive
28632,Extremely Positive
28633,Positive
28634,Positive
28635,Neutral
28636,Positive
28637,Negative
28638,Negative
28639,Positive
28640,Extremely Positive
28641,Neutral
28642,Positive
28643,Positive
28644,Positive
28645,Negative
28646,Neutral
28647,Neutral
28648,Extremely Positive
28649,Positive
28650,Neutral
28651,Neutral
28652,Neutral
28653,Extremely Positive
28654,Extremely Positive
28655,Positive
28656,Negative
28657,Negative
28658,Positive
28659,Neutral
28660,Neutral
28661,Negative
28662,Positive
28663,Extremely Positive
28664,Positive
28665,Neutral
28666,Neutral
28667,Positive
28668,Extremely Negative
28669,Extremely Negative
28670,Neutral
28671,Positive
28672,Positive
28673,Neutral
28674,Extremely Positive
28675,Extremely Positive
28676,Positive
28677,Neutral
28678,Positive
28679,Extremely Negative
28680,Extremely Positive
28681,Positive
28682,Neutral
28683,Negative
28684,Negative
28685,Neutral
28686,Extremely Positive
28687,Negative
28688,Negative
28689,Negative
28690,Neutral
28691,Positive
28692,Positive
28693,Negative
28694,Extremely Positive
28695,Extremely Positive
28696,Positive
28697,Positive
28698,Positive
28699,Positive
28700,Positive
28701,Neutral
28702,Extremely Positive
28703,Positive
28704,Extremely Positive
28705,Negative
28706,Negative
28707,Neutral
28708,Extremely Negative
28709,Negative
28710,Extremely Positive
28711,Positive
28712,Extremely Positive
28713,Negative
28714,Positive
28715,Neutral
28716,Neutral
28717,Extremely Positive
28718,Positive
28719,Positive
28720,Extremely Positive
28721,Positive
28722,Neutral
28723,Neutral
28724,Positive
28725,Positive
28726,Neutral
28727,Negative
28728,Extremely Positive
28729,Negative
28730,Negative
28731,Extremely Negative
28732,Extremely Negative
28733,Negative
28734,Positive
28735,Positive
28736,Negative
28737,Negative
28738,Positive
28739,Negative
28740,Extremely Positive
28741,Positive
28742,Extremely Positive
28743,Extremely Positive
28744,Neutral
28745,Neutral
28746,Neutral
28747,Neutral
28748,Extremely Negative
28749,Neutral
28750,Neutral
28751,Neutral
28752,Neutral
28753,Extremely Negative
28754,Extremely Positive
28755,Negative
28756,Positive
28757,Positive
28758,Negative
28759,Positive
28760,Extremely Positive
28761,Neutral
28762,Negative
28763,Neutral
28764,Negative
28765,Positive
28766,Neutral
28767,Positive
28768,Positive
28769,Neutral
28770,Negative
28771,Neutral
28772,Negative
28773,Extremely Positive
28774,Negative
28775,Positive
28776,Negative
28777,Extremely Negative
28778,Positive
28779,Positive
28780,Positive
28781,Positive
28782,Neutral
28783,Positive
28784,Positive
28785,Extremely Positive
28786,Negative
28787,Negative
28788,Extremely Positive
28789,Neutral
28790,Positive
28791,Positive
28792,Neutral
28793,Positive
28794,Positive
28795,Extremely Negative
28796,Negative
28797,Positive
28798,Neutral
28799,Positive
28800,Negative
28801,Extremely Positive
28802,Negative
28803,Negative
28804,Neutral
28805,Negative
28806,Negative
28807,Extremely Negative
28808,Negative
28809,Negative
28810,Negative
28811,Neutral
28812,Neutral
28813,Positive
28814,Extremely Negative
28815,Extremely Negative
28816,Positive
28817,Positive
28818,Extremely Negative
28819,Extremely Negative
28820,Positive
28821,Neutral
28822,Extremely Negative
28823,Positive
28824,Negative
28825,Positive
28826,Negative
28827,Neutral
28828,Extremely Negative
28829,Neutral
28830,Negative
28831,Neutral
28832,Positive
28833,Positive
28834,Extremely Positive
28835,Extremely Negative
28836,Extremely Positive
28837,Positive
28838,Negative
28839,Extremely Positive
28840,Extremely Positive
28841,Negative
28842,Negative
28843,Positive
28844,Negative
28845,Extremely Positive
28846,Extremely Positive
28847,Negative
28848,Extremely Positive
28849,Neutral
28850,Positive
28851,Positive
28852,Extremely Negative
28853,Extremely Negative
28854,Neutral
28855,Positive
28856,Extremely Positive
28857,Positive
28858,Neutral
28859,Positive
28860,Positive
28861,Positive
28862,Negative
28863,Extremely Negative
28864,Extremely Negative
28865,Positive
28866,Negative
28867,Positive
28868,Negative
28869,Extremely Negative
28870,Negative
28871,Positive
28872,Neutral
28873,Negative
28874,Negative
28875,Extremely Positive
28876,Negative
28877,Neutral
28878,Extremely Positive
28879,Neutral
28880,Negative
28881,Extremely Negative
28882,Positive
28883,Positive
28884,Negative
28885,Neutral
28886,Positive
28887,Extremely Negative
28888,Neutral
28889,Neutral
28890,Extremely Positive
28891,Extremely Positive
28892,Extremely Positive
28893,Negative
28894,Negative
28895,Positive
28896,Neutral
28897,Extremely Positive
28898,Negative
28899,Positive
28900,Negative
28901,Neutral
28902,Positive
28903,Neutral
28904,Extremely Positive
28905,Neutral
28906,Negative
28907,Neutral
28908,Negative
28909,Extremely Positive
28910,Negative
28911,Negative
28912,Extremely Negative
28913,Positive
28914,Positive
28915,Extremely Negative
28916,Positive
28917,Neutral
28918,Positive
28919,Negative
28920,Extremely Negative
28921,Neutral
28922,Negative
28923,Neutral
28924,Neutral
28925,Extremely Negative
28926,Negative
28927,Extremely Negative
28928,Neutral
28929,Negative
28930,Extremely Negative
28931,Neutral
28932,Positive
28933,Negative
28934,Neutral
28935,Extremely Negative
28936,Positive
28937,Positive
28938,Positive
28939,Negative
28940,Negative
28941,Negative
28942,Extremely Negative
28943,Extremely Negative
28944,Neutral
28945,Negative
28946,Neutral
28947,Negative
28948,Extremely Positive
28949,Positive
28950,Extremely Negative
28951,Neutral
28952,Negative
28953,Neutral
28954,Neutral
28955,Extremely Positive
28956,Positive
28957,Neutral
28958,Extremely Positive
28959,Extremely Negative
28960,Extremely Positive
28961,Extremely Negative
28962,Positive
28963,Extremely Negative
28964,Extremely Positive
28965,Negative
28966,Negative
28967,Extremely Positive
28968,Negative
28969,Negative
28970,Extremely Positive
28971,Extremely Negative
28972,Extremely Negative
28973,Neutral
28974,Positive
28975,Extremely Negative
28976,Positive
28977,Positive
28978,Extremely Negative
28979,Positive
28980,Negative
28981,Neutral
28982,Extremely Positive
28983,Extremely Positive
28984,Extremely Positive
28985,Neutral
28986,Neutral
28987,Neutral
28988,Extremely Positive
28989,Positive
28990,Extremely Positive
28991,Extremely Negative
28992,Positive
28993,Negative
28994,Positive
28995,Extremely Negative
28996,Negative
28997,Positive
28998,Extremely Positive
28999,Extremely Positive
29000,Extremely Negative
29001,Extremely Negative
29002,Positive
29003,Negative
29004,Positive
29005,Extremely Negative
29006,Extremely Positive
29007,Neutral
29008,Extremely Negative
29009,Positive
29010,Negative
29011,Positive
29012,Neutral
29013,Negative
29014,Extremely Negative
29015,Negative
29016,Negative
29017,Positive
29018,Neutral
29019,Neutral
29020,Extremely Negative
29021,Extremely Negative
29022,Positive
29023,Negative
29024,Negative
29025,Negative
29026,Extremely Positive
29027,Positive
29028,Negative
29029,Extremely Positive
29030,Extremely Positive
29031,Extremely Negative
29032,Positive
29033,Positive
29034,Positive
29035,Extremely Positive
29036,Neutral
29037,Neutral
29038,Positive
29039,Negative
29040,Negative
29041,Positive
29042,Extremely Negative
29043,Neutral
29044,Extremely Negative
29045,Negative
29046,Negative
29047,Extremely Positive
29048,Extremely Positive
29049,Neutral
29050,Negative
29051,Extremely Negative
29052,Neutral
29053,Extremely Positive
29054,Negative
29055,Negative
29056,Extremely Negative
29057,Positive
29058,Extremely Positive
29059,Negative
29060,Neutral
29061,Positive
29062,Negative
29063,Negative
29064,Extremely Negative
29065,Positive
29066,Neutral
29067,Negative
29068,Extremely Positive
29069,Positive
29070,Extremely Negative
29071,Negative
29072,Positive
29073,Extremely Positive
29074,Extremely Positive
29075,Extremely Positive
29076,Extremely Negative
29077,Extremely Negative
29078,Neutral
29079,Positive
29080,Negative
29081,Negative
29082,Negative
29083,Positive
29084,Negative
29085,Positive
29086,Neutral
29087,Positive
29088,Positive
29089,Negative
29090,Extremely Negative
29091,Extremely Negative
29092,Negative
29093,Extremely Positive
29094,Positive
29095,Negative
29096,Neutral
29097,Extremely Positive
29098,Neutral
29099,Extremely Negative
29100,Extremely Negative
29101,Positive
29102,Neutral
29103,Neutral
29104,Positive
29105,Negative
29106,Neutral
29107,Neutral
29108,Negative
29109,Positive
29110,Negative
29111,Extremely Negative
29112,Neutral
29113,Extremely Negative
29114,Neutral
29115,Positive
29116,Extremely Positive
29117,Negative
29118,Positive
29119,Neutral
29120,Extremely Negative
29121,Negative
29122,Neutral
29123,Extremely Negative
29124,Positive
29125,Neutral
29126,Extremely Negative
29127,Neutral
29128,Neutral
29129,Extremely Negative
29130,Positive
29131,Positive
29132,Negative
29133,Extremely Positive
29134,Negative
29135,Negative
29136,Extremely Negative
29137,Extremely Positive
29138,Positive
29139,Positive
29140,Extremely Negative
29141,Negative
29142,Extremely Negative
29143,Extremely Positive
29144,Negative
29145,Extremely Negative
29146,Positive
29147,Positive
29148,Positive
29149,Neutral
29150,Extremely Positive
29151,Extremely Negative
29152,Extremely Positive
29153,Positive
29154,Neutral
29155,Positive
29156,Negative
29157,Negative
29158,Extremely Negative
29159,Negative
29160,Positive
29161,Neutral
29162,Extremely Negative
29163,Extremely Negative
29164,Extremely Positive
29165,Extremely Positive
29166,Extremely Positive
